Function3 called 23 times Max cycle: 60717211  Min cycle: 31119865
Function12 called 22 times Max cycle: 117977749  Min cycle: 92254190
Function6 called 194 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 195 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 43 times Max cycle: 15601747  Min cycle: 8574969
Function18 called 22 times Max cycle: 123062838  Min cycle: 99762360
Function15 called 155 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 111 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 196 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 197 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 45 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 45 times Max cycle: 15045211  Min cycle: 5226918
Function15 called 156 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 112 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 198 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 199 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 44 times Max cycle: 15601747  Min cycle: 8574969
Function15 called 157 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 200 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 45 times Max cycle: 34477063  Min cycle: 16320835
Function21 called 22 times Max cycle: 118607842  Min cycle: 102250958
Function15 called 158 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 113 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 201 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 202 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 46 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 46 times Max cycle: 15045211  Min cycle: 5226918
Function15 called 159 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 114 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 160 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 115 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 161 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 46 times Max cycle: 34477063  Min cycle: 16320835
Function3 called 24 times Max cycle: 60717211  Min cycle: 31119865
Function12 called 23 times Max cycle: 117977749  Min cycle: 92254190
Function6 called 203 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 204 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 45 times Max cycle: 15601747  Min cycle: 8574969
Function18 called 23 times Max cycle: 123062838  Min cycle: 99762360
Function15 called 162 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 116 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 205 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 206 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 47 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 47 times Max cycle: 15045211  Min cycle: 5226918
Function15 called 163 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 117 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 207 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 208 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 46 times Max cycle: 15601747  Min cycle: 8574969
Function15 called 164 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 209 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 47 times Max cycle: 34477063  Min cycle: 16320835
Function21 called 23 times Max cycle: 118607842  Min cycle: 102250958
Function15 called 165 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 118 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 210 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 211 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 48 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 48 times Max cycle: 15045211  Min cycle: 5226918
Function15 called 166 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 119 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 167 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 120 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 168 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 48 times Max cycle: 34477063  Min cycle: 16320835
Function3 called 25 times Max cycle: 60717211  Min cycle: 31119865
Function12 called 24 times Max cycle: 117977749  Min cycle: 92254190
Function6 called 212 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 213 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 47 times Max cycle: 15601747  Min cycle: 8574969
Function18 called 24 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 169 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 121 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 214 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 215 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 49 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 49 times Max cycle: 15045211  Min cycle: 5226918
Function15 called 170 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 122 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 216 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 217 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 48 times Max cycle: 15601747  Min cycle: 8574969
Function15 called 171 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 218 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 49 times Max cycle: 34477063  Min cycle: 16320835
Function21 called 24 times Max cycle: 118607842  Min cycle: 102250958
Function15 called 172 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 123 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 219 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 220 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 50 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 50 times Max cycle: 15045211  Min cycle: 5226918
Function15 called 173 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 124 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 174 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 125 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 175 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 50 times Max cycle: 34477063  Min cycle: 16320835
Function3 called 26 times Max cycle: 60717211  Min cycle: 31119865
Function12 called 25 times Max cycle: 117977749  Min cycle: 92254190
Function6 called 221 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 222 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 49 times Max cycle: 15601747  Min cycle: 8574969
Function18 called 25 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 176 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 126 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 223 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 224 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 51 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 51 times Max cycle: 15045211  Min cycle: 5226918
Function15 called 177 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 127 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 225 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 226 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 50 times Max cycle: 15601747  Min cycle: 8574969
Function15 called 178 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 227 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 51 times Max cycle: 34477063  Min cycle: 16320835
Function21 called 25 times Max cycle: 118607842  Min cycle: 102250958
Function15 called 179 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 128 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 228 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 229 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 52 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 52 times Max cycle: 15045211  Min cycle: 5226918
Function15 called 180 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 129 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 181 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 130 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 182 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 52 times Max cycle: 34477063  Min cycle: 16320835
Function3 called 27 times Max cycle: 60717211  Min cycle: 31119865
Function12 called 26 times Max cycle: 117977749  Min cycle: 92254190
Function6 called 230 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 231 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 51 times Max cycle: 15601747  Min cycle: 8574969
Function18 called 26 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 183 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 131 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 232 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 233 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 53 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 53 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 184 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 132 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 234 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 235 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 52 times Max cycle: 16540243  Min cycle: 8574969
Function15 called 185 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 236 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 53 times Max cycle: 34477063  Min cycle: 16320835
Function21 called 26 times Max cycle: 118607842  Min cycle: 102250958
Function15 called 186 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 133 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 237 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 238 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 54 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 54 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 187 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 134 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 188 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 135 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 189 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 54 times Max cycle: 34477063  Min cycle: 16320835
Function3 called 28 times Max cycle: 60717211  Min cycle: 31119865
Function12 called 27 times Max cycle: 117977749  Min cycle: 92254190
Function6 called 239 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 240 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 53 times Max cycle: 16540243  Min cycle: 8574969
Function18 called 27 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 190 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 136 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 241 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 242 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 55 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 55 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 191 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 137 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 243 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 244 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 54 times Max cycle: 16540243  Min cycle: 8574969
Function15 called 192 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 245 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 55 times Max cycle: 34477063  Min cycle: 16320835
Function21 called 27 times Max cycle: 126645450  Min cycle: 102250958
Function15 called 193 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 138 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 246 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 247 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 56 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 56 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 194 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 139 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 195 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 140 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 196 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 56 times Max cycle: 34477063  Min cycle: 16320835
Function3 called 29 times Max cycle: 60717211  Min cycle: 31119865
Function12 called 28 times Max cycle: 117977749  Min cycle: 92254190
Function6 called 248 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 249 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 55 times Max cycle: 16540243  Min cycle: 8574969
Function18 called 28 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 197 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 141 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 250 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 251 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 57 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 57 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 198 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 142 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 252 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 253 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 56 times Max cycle: 16540243  Min cycle: 8574969
Function15 called 199 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 254 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 57 times Max cycle: 34477063  Min cycle: 16320835
Function21 called 28 times Max cycle: 126645450  Min cycle: 102250958
Function15 called 200 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 143 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 255 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 256 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 58 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 58 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 201 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 144 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 202 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 145 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 203 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 58 times Max cycle: 34477063  Min cycle: 16320835
Function3 called 30 times Max cycle: 60717211  Min cycle: 31119865
Function12 called 29 times Max cycle: 117977749  Min cycle: 92254190
Function6 called 257 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 258 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 57 times Max cycle: 16540243  Min cycle: 8574969
Function18 called 29 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 204 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 146 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 259 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 260 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 59 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 59 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 205 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 147 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 261 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 262 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 58 times Max cycle: 16540243  Min cycle: 8574969
Function15 called 206 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 263 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 59 times Max cycle: 34477063  Min cycle: 16320835
Function21 called 29 times Max cycle: 126645450  Min cycle: 102250958
Function15 called 207 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 148 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 264 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 265 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 60 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 60 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 208 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 149 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 209 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 150 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 210 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 60 times Max cycle: 34477063  Min cycle: 16320835
Function3 called 31 times Max cycle: 60717211  Min cycle: 31119865
Function12 called 30 times Max cycle: 117977749  Min cycle: 92254190
Function6 called 266 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 267 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 59 times Max cycle: 16540243  Min cycle: 8574969
Function18 called 30 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 211 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 151 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 268 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 269 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 61 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 61 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 212 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 152 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 270 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 271 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 60 times Max cycle: 16540243  Min cycle: 8574969
Function15 called 213 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 272 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 61 times Max cycle: 34477063  Min cycle: 16320835
Function21 called 30 times Max cycle: 126645450  Min cycle: 102250958
Function15 called 214 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 153 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 273 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 274 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 62 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 62 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 215 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 154 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 216 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 155 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 217 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 62 times Max cycle: 34477063  Min cycle: 16320835
Function3 called 32 times Max cycle: 60717211  Min cycle: 31119865
Function12 called 31 times Max cycle: 117977749  Min cycle: 92254190
Function6 called 275 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 276 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 61 times Max cycle: 16540243  Min cycle: 8574969
Function18 called 31 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 218 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 156 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 277 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 278 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 63 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 63 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 219 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 157 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 279 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 280 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 62 times Max cycle: 16540243  Min cycle: 8574969
Function15 called 220 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 281 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 63 times Max cycle: 34477063  Min cycle: 16320835
Function21 called 31 times Max cycle: 126645450  Min cycle: 102250958
Function15 called 221 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 158 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 282 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 283 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 64 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 64 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 222 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 159 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 223 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 160 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 224 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 64 times Max cycle: 34477063  Min cycle: 16320835
Function3 called 33 times Max cycle: 60717211  Min cycle: 31119865
Function12 called 32 times Max cycle: 117977749  Min cycle: 92254190
Function6 called 284 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 285 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 63 times Max cycle: 16540243  Min cycle: 8574969
Function18 called 32 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 225 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 161 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 286 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 287 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 65 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 65 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 226 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 162 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 288 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 289 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 64 times Max cycle: 16540243  Min cycle: 8574969
Function15 called 227 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 290 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 65 times Max cycle: 34477063  Min cycle: 16320835
Function21 called 32 times Max cycle: 126645450  Min cycle: 102250958
Function15 called 228 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 163 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 291 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 292 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 66 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 66 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 229 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 164 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 230 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 165 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 231 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 66 times Max cycle: 34477063  Min cycle: 16320835
Function3 called 34 times Max cycle: 60717211  Min cycle: 31119865
Function12 called 33 times Max cycle: 117977749  Min cycle: 92254190
Function6 called 293 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 294 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 65 times Max cycle: 16540243  Min cycle: 8574969
Function18 called 33 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 232 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 166 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 295 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 296 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 67 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 67 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 233 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 167 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 297 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 298 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 66 times Max cycle: 16540243  Min cycle: 8574969
Function15 called 234 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 299 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 67 times Max cycle: 34477063  Min cycle: 16320835
Function21 called 33 times Max cycle: 126645450  Min cycle: 102250958
Function15 called 235 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 168 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 300 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 301 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 68 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 68 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 236 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 169 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 237 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 170 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 238 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 68 times Max cycle: 34477063  Min cycle: 16320835
Function3 called 35 times Max cycle: 60717211  Min cycle: 31119865
Function12 called 34 times Max cycle: 117977749  Min cycle: 92254190
Function6 called 302 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 303 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 67 times Max cycle: 16540243  Min cycle: 8574969
Function18 called 34 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 239 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 171 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 304 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 305 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 69 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 69 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 240 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 172 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 306 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 307 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 68 times Max cycle: 16540243  Min cycle: 8574969
Function15 called 241 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 308 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 69 times Max cycle: 34477063  Min cycle: 16320835
Function21 called 34 times Max cycle: 126645450  Min cycle: 102250958
Function15 called 242 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 173 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 309 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 310 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 70 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 70 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 243 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 174 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 244 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 175 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 245 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 70 times Max cycle: 38171535  Min cycle: 16320835
Function3 called 36 times Max cycle: 61627116  Min cycle: 31119865
Function12 called 35 times Max cycle: 117977749  Min cycle: 92254190
Function6 called 311 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 312 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 69 times Max cycle: 16540243  Min cycle: 8574969
Function18 called 35 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 246 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 176 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 313 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 314 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 71 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 71 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 247 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 177 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 315 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 316 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 70 times Max cycle: 16540243  Min cycle: 8574969
Function15 called 248 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 317 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 71 times Max cycle: 38171535  Min cycle: 16320835
Function21 called 35 times Max cycle: 126645450  Min cycle: 102250958
Function15 called 249 times Max cycle: 58802176  Min cycle: 11328097
